instrumento,nota,volumen,dura,empieza,termina
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
-1.0,-1.0,0.0,13.460023433333333,0.0,13.460023433333333
